path,phase,required,owner,status,revision,sha256,consumes,evidence_ids,confidentiality,produced_by,verified_by,verification_id,verification_event_id,provenance_event_id,schema_id,schema_revision,semantic_type,na_policy_code,na_reason_code,verifier_registry_id,signing_key_id,updated_at,notes
01-novelty/prior-art-query-log.json,NOVELTY_AUDIT,true,primary_novelty_search,DRAFT,2,7cf3c06447cbd48ed5bc85f0dc57706b7086ccc4a599cbbadf7c2aa620e88899,01-novelty/search-protocol.md,C001,UNRESOLVED,arxiv-query-repair-v4,,,,PROV-a8a4f44165b7,S4::01_novelty_prior_art_query_log_json,1,prior_art_query_log,NOVELTY_SEARCH_REQUIRED,,,,2026-08-28T23:39:57Z,Six arXiv queries repaired to exact CBDC phrase plus explicit Boolean scoping; prior snapshots preserved.
01-novelty/prior-art-raw-snapshots.json,NOVELTY_AUDIT,true,primary_novelty_search,DRAFT,2,f804eee42d1e5b363e54595af36e6b8b81646535d2950e863218718420f654af,01-novelty/prior-art-query-log.json,C001,UNRESOLVED,arxiv-query-repair-v4,,,,PROV-ca43f994bcc7,S4::01_novelty_prior_art_raw_snapshots_json,1,prior_art_raw_snapshots,NOVELTY_SEARCH_REQUIRED,,,,2026-08-28T23:39:57Z,Hash-bound raw snapshot index after arXiv-only repair; Crossref and OpenAlex evidence retained.
01-novelty/prior-art-dedup-report.json,NOVELTY_AUDIT,true,primary_novelty_search,DRAFT,2,16d97e8f7256da12ee1122183827777285a93cfb45923ccdbe4db9e24e0f678c,01-novelty/prior-art-raw-snapshots.json,C001,UNRESOLVED,arxiv-query-repair-v4,,,,PROV-3e666f8b3326,S4::01_novelty_prior_art_dedup_report_json,1,prior_art_dedup_report,NOVELTY_SEARCH_REQUIRED,,,,2026-08-28T23:39:57Z,"Rebuilt dedup report: 352 raw, 282 unique, 70 duplicates."
01-novelty/search-coverage.csv,NOVELTY_AUDIT,true,primary_novelty_search,DRAFT,2,48012efb0372e2ba90c8ec5bc52adc0a7801d64a0131a81009e15d934512b907,01-novelty/novelty-claim-specification.md|01-novelty/search-protocol.md,C001,UNRESOLVED,build-search-coverage-v4,,,,PROV-cb0226f97755,S4::01_novelty_search_coverage_csv,1,search_coverage,NOVELTY_SEARCH_REQUIRED,,,,2026-08-28T23:39:57Z,All 352 raw records mapped through dedup closure to a draft screening decision; scientific verification remains false.
01-novelty/evidence-ledger.csv,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,3,783cedbb54f1d5d618e91f16e59351ebbb0e2b87541e24d03ed9b374e3e8fa80,01-novelty/search-protocol.md,"N001,N002,N003,N004,N005,N006,N007,N008,N009,N010,N011,N012,N013,N014,N015,N016,N017",UNRESOLVED,github-publication-reconciliation,,,,PROV-ff175aad6241,S4::01_novelty_evidence_ledger_csv,1,evidence_ledger,NOVELTY_SEARCH_REQUIRED,,,,2026-08-30T03:47:00Z,Refreshed evidence-ledger binding after citation-chain reconciliation.
01-novelty/independent-search-challenge.md,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,1,3c6e098f44ee7a3bd5d86ad2a041f107e28db10b82b85a9d0491a513c251d9f8,01-novelty/novelty-claim-specification.md|01-novelty/search-coverage.csv|01-novelty/evidence-ledger.csv,C001,UNRESOLVED,github-publication-reconciliation,,,,PROV-3c59f3535882,S4::01_novelty_independent_search_challenge_md,1,01_novelty_independent_search_challenge_md_document,CANONICAL_ARTIFACT_POLICY,,,,2026-08-30T03:47:00Z,Retained NOT_PERFORMED independent challenge and refreshed canonical binding.
01-novelty/novelty-matrix.csv,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,3,0d2f0307dc1bb718a28a9deb35496bba3f998e44500f52f7b13123c892189cfe,01-novelty/evidence-ledger.csv|01-novelty/search-coverage.csv|01-novelty/independent-search-challenge.md,"C001,N001,N002,N003,N004,N005,N006,N007,N008,N009,N010,N011,N012,N013,N014,N015,N016,N017",UNRESOLVED,github-publication-reconciliation,,,,PROV-3ce73376c846,S4::01_novelty_novelty_matrix_csv,1,novelty_matrix,NOVELTY_MATRIX_REQUIRED,,,,2026-08-30T03:47:00Z,Reconciled CEV full-text evidence while retaining novelty UNRESOLVED.
01-novelty/citation-audit.md,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,3,2164e9f007929284d4b95543758eef6cc2b69e54615f830d66d015fe974a8e70,01-novelty/evidence-ledger.csv|01-novelty/novelty-matrix.csv,"N007,N008,N009,N010,N011,N012,N013,N014,N015,N016,N017",UNRESOLVED,github-publication-reconciliation,,,,PROV-8ed245ec7ce3,S4::01_novelty_citation_audit_md,1,01_novelty_citation_audit_md_document,CANONICAL_ARTIFACT_POLICY,,,,2026-08-30T03:47:00Z,Updated reference count and CEV citation-chain status.
01-novelty/causal-model.mmd,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,1,fc0a32b20884bf7dd86040712b308bde5ee08b2f90350392154aa2d066c11db8,01-novelty/problem-investigation.md,C001,UNRESOLVED,primary-novelty-workflow,,,,PROV-70d73d7fe9b2,S4::01_novelty_causal_model_mmd,1,01_novelty_causal_model_mmd_diagram,CANONICAL_ARTIFACT_POLICY,,,,2026-08-28T23:13:55Z,Editable Mermaid causal model; draft pending scientific review.
01-novelty/candidate-portfolio.md,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,3,ba01e5e78a6a3c3162f5ca897fb643ff0940b459c4a63153cfc020f9f1cc7960,01-novelty/novelty-matrix.csv|01-novelty/causal-model.mmd,C001,UNRESOLVED,github-publication-reconciliation,,,,PROV-7adfd154e889,S4::01_novelty_candidate_portfolio_md,1,01_novelty_candidate_portfolio_md_document,CANONICAL_ARTIFACT_POLICY,,,,2026-08-30T03:47:00Z,Corrected candidate ordering and remaining novelty blockers.
02-feasibility/solution-viability-case.md,FEASIBILITY_GATE,true,UNASSIGNED,MISSING,0,,01-novelty/novelty-matrix.csv|01-novelty/candidate-portfolio.md,,UNRESOLVED,,,,,,S4::02_feasibility_solution_viability_case_md,1,solution_viability_case,DOCUMENTED_EXCEPTION,,,,,
02-feasibility/evidence-maturity-ladder.csv,FEASIBILITY_GATE,true,UNASSIGNED,MISSING,0,,02-feasibility/solution-viability-case.md,,UNRESOLVED,,,,,,S4::02_feasibility_evidence_maturity_ladder_csv,1,evidence_maturity_ladder,DOCUMENTED_EXCEPTION,,,,,
02-feasibility/feasibility-report.md,FEASIBILITY_GATE,true,UNASSIGNED,MISSING,0,,01-novelty/novelty-matrix.csv|01-novelty/candidate-portfolio.md|02-feasibility/solution-viability-case.md|02-feasibility/evidence-maturity-ladder.csv,,UNRESOLVED,,,,,,S4::02_feasibility_feasibility_report_md,1,feasibility_report,FEASIBILITY_REQUIRED,,,,,
02-feasibility/risk-register.csv,FEASIBILITY_GATE,true,UNASSIGNED,MISSING,0,,02-feasibility/feasibility-report.md,,UNRESOLVED,,,,,,S4::02_feasibility_risk_register_csv,1,risk_register,FEASIBILITY_REQUIRED,,,,,
02-feasibility/progression-criteria.csv,FEASIBILITY_GATE,true,UNASSIGNED,MISSING,0,,02-feasibility/feasibility-report.md|02-feasibility/risk-register.csv,,UNRESOLVED,,,,,,S4::02_feasibility_progression_criteria_csv,1,progression_criteria,FEASIBILITY_REQUIRED,,,,,
02-feasibility/pilot-plan.md,FEASIBILITY_GATE,false,UNASSIGNED,MISSING,0,,02-feasibility/feasibility-report.md|02-feasibility/progression-criteria.csv,,UNRESOLVED,,,,,,S4::02_feasibility_pilot_plan_md,1,pilot_artifact,PILOT_REQUIRED_ONLY_AFTER_PILOT_FIRST,,,,,
02-feasibility/pilot-results.md,FEASIBILITY_GATE,false,UNASSIGNED,MISSING,0,,02-feasibility/pilot-plan.md,,UNRESOLVED,,,,,,S4::02_feasibility_pilot_results_md,1,pilot_artifact,PILOT_REQUIRED_ONLY_AFTER_PILOT_FIRST,,,,,
03-design/protocol.md,STUDY_DESIGN,true,UNASSIGNED,MISSING,0,,02-feasibility/feasibility-report.md|02-feasibility/progression-criteria.csv,,UNRESOLVED,,,,,,S4::03_design_protocol_md,1,study_protocol,DESIGN_REQUIRED,,,,,
03-design/analysis-plan.md,STUDY_DESIGN,true,UNASSIGNED,MISSING,0,,03-design/protocol.md,,UNRESOLVED,,,,,,S4::03_design_analysis_plan_md,1,analysis_plan,DESIGN_REQUIRED,,,,,
03-design/power-or-precision.md,STUDY_DESIGN,true,UNASSIGNED,MISSING,0,,03-design/protocol.md|03-design/analysis-plan.md,,UNRESOLVED,,,,,,S4::03_design_power_or_precision_md,1,power_precision,DESIGN_REQUIRED,,,,,
03-design/preregistration-and-deviations.md,STUDY_DESIGN,true,UNASSIGNED,MISSING,0,,03-design/protocol.md|03-design/analysis-plan.md,,UNRESOLVED,,,,,,S4::03_design_preregistration_and_deviations_md,1,preregistration_deviations,DESIGN_REQUIRED,,,,,
04-data/provenance-manifest.csv,AUTHORIZED_EXECUTION,true,UNASSIGNED,MISSING,0,,03-design/protocol.md|03-design/preregistration-and-deviations.md,,UNRESOLVED,,,,,,S4::04_data_provenance_manifest_csv,1,provenance_manifest,AUTHORIZATION_REQUIRED,,,,,
04-data/evidence-status.csv,AUTHORIZED_EXECUTION,true,UNASSIGNED,MISSING,0,,04-data/provenance-manifest.csv|03-design/protocol.md,,UNRESOLVED,,,,,,S4::04_data_evidence_status_csv,1,evidence_status,DOCUMENTED_EXCEPTION,,,,,
05-analysis/results/exploratory-findings.csv,ANALYSIS,true,UNASSIGNED,MISSING,0,,04-data/provenance-manifest.csv,,UNRESOLVED,,,,,,S4::05_analysis_results_exploratory_findings_csv,1,exploratory_findings,ANALYSIS_REQUIRED,,,,,
05-analysis/results/primary-results.csv,ANALYSIS,true,UNASSIGNED,MISSING,0,,04-data/provenance-manifest.csv|04-data/evidence-status.csv|03-design/analysis-plan.md,,UNRESOLVED,,,,,,S4::05_analysis_results_primary_results_csv,1,primary_results,PRIMARY_RESULTS_REQUIRED,,,,,
05-analysis/results/robustness-and-boundaries.csv,ANALYSIS,true,UNASSIGNED,MISSING,0,,05-analysis/results/primary-results.csv,,UNRESOLVED,,,,,,S4::05_analysis_results_robustness_and_boundaries_csv,1,robustness_boundaries,ANALYSIS_REQUIRED,,,,,
05-analysis/results/negative-findings.csv,ANALYSIS,true,UNASSIGNED,MISSING,0,,05-analysis/results/primary-results.csv,,UNRESOLVED,,,,,,S4::05_analysis_results_negative_findings_csv,1,negative_findings,ANALYSIS_REQUIRED,,,,,
05-analysis/external-validation/protocol.md,ANALYSIS,true,UNASSIGNED,MISSING,0,,03-design/protocol.md|05-analysis/results/primary-results.csv,,UNRESOLVED,,,,,,S4::05_analysis_external_validation_protocol_md,1,external_validation,EXTERNAL_VALIDATION_SCOPE,,,,,
05-analysis/external-validation/results.csv,ANALYSIS,true,UNASSIGNED,MISSING,0,,05-analysis/external-validation/protocol.md|04-data/provenance-manifest.csv,,UNRESOLVED,,,,,,S4::05_analysis_external_validation_results_csv,1,external_validation,EXTERNAL_VALIDATION_SCOPE,,,,,
05-analysis/external-validation/real-world-validation-report.md,ANALYSIS,true,UNASSIGNED,MISSING,0,,05-analysis/external-validation/results.csv|05-analysis/results/robustness-and-boundaries.csv,,UNRESOLVED,,,,,,S4::05_analysis_external_validation_real_world_validation_report_md,1,external_validation,EXTERNAL_VALIDATION_SCOPE,,,,,
05-analysis/external-validation/challenge.md,ANALYSIS,true,UNASSIGNED,MISSING,0,,05-analysis/external-validation/real-world-validation-report.md,,UNRESOLVED,,,,,,S4::05_analysis_external_validation_challenge_md,1,external_validation_challenge,EXTERNAL_VALIDATION_SCOPE,,,,,
05-analysis/reproducibility-report.md,ANALYSIS,true,UNASSIGNED,MISSING,0,,03-design/analysis-plan.md|04-data/provenance-manifest.csv|05-analysis/results/exploratory-findings.csv|05-analysis/results/primary-results.csv|05-analysis/external-validation/challenge.md,,UNRESOLVED,,,,,,S4::05_analysis_reproducibility_report_md,1,reproducibility_report,ANALYSIS_REQUIRED,,,,,
06-visuals/tables/t2-proposed-vs-baselines.csv,ANALYSIS,true,UNASSIGNED,MISSING,0,,01-novelty/novelty-matrix.csv|05-analysis/results/primary-results.csv,,UNRESOLVED,,,,,,S4::06_visuals_tables_t2_proposed_vs_baselines_csv,1,comparison_table,ANALYSIS_REQUIRED,,,,,
06-visuals/tables/t3-data-or-conditions.csv,ANALYSIS,true,UNASSIGNED,MISSING,0,,04-data/provenance-manifest.csv,,UNRESOLVED,,,,,,S4::06_visuals_tables_t3_data_or_conditions_csv,1,data_conditions_table,ANALYSIS_REQUIRED,,,,,
06-visuals/tables/t5-ablation-or-mechanism.csv,ANALYSIS,false,UNASSIGNED,MISSING,0,,05-analysis/results/primary-results.csv,,UNRESOLVED,,,,,,S4::06_visuals_tables_t5_ablation_or_mechanism_csv,1,ablation_table,DOCUMENTED_EXCEPTION,,,,,
06-visuals/tables/t7-real-world-feasibility.csv,ANALYSIS,true,UNASSIGNED,MISSING,0,,02-feasibility/feasibility-report.md|05-analysis/results/primary-results.csv|05-analysis/external-validation/real-world-validation-report.md,,UNRESOLVED,,,,,,S4::06_visuals_tables_t7_real_world_feasibility_csv,1,real_world_feasibility_table,ANALYSIS_REQUIRED,,,,,
06-visuals/visual-ledger.csv,MANUSCRIPT,true,UNASSIGNED,MISSING,0,,05-analysis/results/primary-results.csv,,UNRESOLVED,,,,,,S4::06_visuals_visual_ledger_csv,1,visual_ledger,MANUSCRIPT_REQUIRED,,,,,
06-visuals/figures/figure-manifest.csv,MANUSCRIPT,true,UNASSIGNED,MISSING,0,,05-analysis/results/primary-results.csv|06-visuals/visual-ledger.csv,,UNRESOLVED,,,,,,S4::06_visuals_figures_figure_manifest_csv,1,figure_manifest,MANUSCRIPT_REQUIRED,,,,,
06-visuals/diagrams/architecture.mmd,MANUSCRIPT,true,UNASSIGNED,MISSING,0,,01-novelty/causal-model.mmd|03-design/protocol.md,,UNRESOLVED,,,,,,S4::06_visuals_diagrams_architecture_mmd,1,architecture_diagram,MANUSCRIPT_REQUIRED,,,,,
06-visuals/diagrams/workflow.mmd,MANUSCRIPT,true,UNASSIGNED,MISSING,0,,03-design/protocol.md|04-data/provenance-manifest.csv,,UNRESOLVED,,,,,,S4::06_visuals_diagrams_workflow_mmd,1,workflow_diagram,MANUSCRIPT_REQUIRED,,,,,
06-visuals/schematics/conceptual-schematic-source.md,MANUSCRIPT,false,UNASSIGNED,MISSING,0,,01-novelty/causal-model.mmd,,UNRESOLVED,,,,,,S4::06_visuals_schematics_conceptual_schematic_source_md,1,conceptual_schematic,DOCUMENTED_EXCEPTION,,,,,
06-visuals/images/image-provenance.csv,MANUSCRIPT,false,UNASSIGNED,MISSING,0,,06-visuals/visual-ledger.csv,,UNRESOLVED,,,,,,S4::06_visuals_images_image_provenance_csv,1,image_provenance,NO_IMAGES_NO_PROVENANCE,,,,,
07-manuscript/manuscript.md,MANUSCRIPT,true,UNASSIGNED,MISSING,0,,01-novelty/novelty-matrix.csv|03-design/protocol.md|05-analysis/results/primary-results.csv,,UNRESOLVED,,,,,,S4::07_manuscript_manuscript_md,1,manuscript,MANUSCRIPT_REQUIRED,,,,,
07-manuscript/claim-evidence-matrix.csv,MANUSCRIPT,true,UNASSIGNED,MISSING,0,,01-novelty/evidence-ledger.csv|05-analysis/results/primary-results.csv|07-manuscript/manuscript.md,,UNRESOLVED,,,,,,S4::07_manuscript_claim_evidence_matrix_csv,1,claim_evidence_matrix,CLAIM_LINK_REQUIRED,,,,,
07-manuscript/source-manifest.json,MANUSCRIPT,true,UNASSIGNED,MISSING,0,,01-novelty/evidence-ledger.csv|07-manuscript/manuscript.md,,UNRESOLVED,,,,,,S4::07_manuscript_source_manifest_json,1,source_manifest,MANUSCRIPT_REQUIRED,,,,,
08-validation/reviews/editor.md,ADVERSARIAL_QA,true,UNASSIGNED,MISSING,0,,07-manuscript/manuscript.md|07-manuscript/claim-evidence-matrix.csv,,UNRESOLVED,,,,,,S4::08_validation_reviews_editor_md,1,editor_review,ADVERSARIAL_QA_REQUIRED,,,,,
08-validation/reviews/novelty-domain.md,ADVERSARIAL_QA,true,UNASSIGNED,MISSING,0,,01-novelty/novelty-matrix.csv|07-manuscript/manuscript.md,,UNRESOLVED,,,,,,S4::08_validation_reviews_novelty_domain_md,1,novelty_domain_review,ADVERSARIAL_QA_REQUIRED,,,,,
08-validation/reviews/methods-statistics.md,ADVERSARIAL_QA,true,UNASSIGNED,MISSING,0,,03-design/protocol.md|03-design/analysis-plan.md|05-analysis/results/primary-results.csv|07-manuscript/manuscript.md,,UNRESOLVED,,,,,,S4::08_validation_reviews_methods_statistics_md,1,methods_statistics_review,ADVERSARIAL_QA_REQUIRED,,,,,
08-validation/reviews/real-world-ethics.md,ADVERSARIAL_QA,true,UNASSIGNED,MISSING,0,,02-feasibility/feasibility-report.md|06-visuals/tables/t7-real-world-feasibility.csv|07-manuscript/manuscript.md,,UNRESOLVED,,,,,,S4::08_validation_reviews_real_world_ethics_md,1,real_world_ethics_review,ADVERSARIAL_QA_REQUIRED,,,,,
08-validation/reviews/visual-reproducibility.md,ADVERSARIAL_QA,true,UNASSIGNED,MISSING,0,,04-data/provenance-manifest.csv|06-visuals/visual-ledger.csv|07-manuscript/manuscript.md,,UNRESOLVED,,,,,,S4::08_validation_reviews_visual_reproducibility_md,1,visual_reproducibility_review,ADVERSARIAL_QA_REQUIRED,,,,,
08-validation/reviews/clarity-coherence.md,ADVERSARIAL_QA,true,UNASSIGNED,MISSING,0,,07-manuscript/manuscript.md|06-visuals/visual-ledger.csv,,UNRESOLVED,,,,,,S4::08_validation_reviews_clarity_coherence_md,1,clarity_coherence_review,ADVERSARIAL_QA_REQUIRED,,,,,
08-validation/postdoctoral-standards-audit.md,ADVERSARIAL_QA,true,UNASSIGNED,MISSING,0,,07-manuscript/manuscript.md|07-manuscript/claim-evidence-matrix.csv|06-visuals/visual-ledger.csv|08-validation/reviews/editor.md|08-validation/reviews/methods-statistics.md,,UNRESOLVED,,,,,,S4::08_validation_postdoctoral_standards_audit_md,1,postdoctoral_audit,AUDIT_REQUIRED,,,,,
08-validation/killer-question-ledger.csv,ADVERSARIAL_QA,true,UNASSIGNED,MISSING,0,,08-validation/reviews/editor.md|08-validation/reviews/novelty-domain.md|08-validation/reviews/methods-statistics.md|08-validation/reviews/real-world-ethics.md|08-validation/reviews/visual-reproducibility.md|08-validation/reviews/clarity-coherence.md|08-validation/postdoctoral-standards-audit.md,,UNRESOLVED,,,,,,S4::08_validation_killer_question_ledger_csv,1,killer_question_ledger,KILLER_QUESTIONS_REQUIRED,,,,,
08-validation/remediation-log.csv,ADVERSARIAL_QA,true,UNASSIGNED,MISSING,0,,08-validation/killer-question-ledger.csv,,UNRESOLVED,,,,,,S4::08_validation_remediation_log_csv,1,remediation_log,ADVERSARIAL_QA_REQUIRED,,,,,
09-submission/venue-portfolio.csv,SUBMISSION_QA,true,UNASSIGNED,MISSING,0,,07-manuscript/manuscript.md|08-validation/killer-question-ledger.csv,,UNRESOLVED,,,,,,S4::09_submission_venue_portfolio_csv,1,venue_portfolio,VENUE_PORTFOLIO_REQUIRED,,,,,
09-submission/venue-rules.md,SUBMISSION_QA,true,UNASSIGNED,MISSING,0,,07-manuscript/manuscript.md|09-submission/venue-portfolio.csv,,UNRESOLVED,,,,,,S4::09_submission_venue_rules_md,1,venue_rules,SUBMISSION_REQUIRED,,,,,
09-submission/reporting-checklist.md,SUBMISSION_QA,true,UNASSIGNED,MISSING,0,,09-submission/venue-rules.md|07-manuscript/manuscript.md,,UNRESOLVED,,,,,,S4::09_submission_reporting_checklist_md,1,reporting_checklist,SUBMISSION_REQUIRED,,,,,
09-submission/submission-audit.md,SUBMISSION_QA,true,UNASSIGNED,MISSING,0,,09-submission/venue-rules.md|09-submission/reporting-checklist.md|08-validation/remediation-log.csv,,UNRESOLVED,,,,,,S4::09_submission_submission_audit_md,1,submission_audit,SUBMISSION_REQUIRED,,,,,
09-submission/submission-gate-ledger.csv,SUBMISSION_QA,true,UNASSIGNED,MISSING,0,,09-submission/submission-audit.md|09-submission/venue-rules.md|09-submission/reporting-checklist.md,,UNRESOLVED,,,,,,S4::09_submission_submission_gate_ledger_csv,1,submission_gate_ledger,SUBMISSION_REQUIRED,,,,,
09-submission/novelty-refresh.md,SUBMISSION_QA,true,UNASSIGNED,MISSING,0,,01-novelty/search-protocol.md|01-novelty/search-coverage.csv|01-novelty/novelty-matrix.csv|07-manuscript/manuscript.md,,UNRESOLVED,,,,,,S4::09_submission_novelty_refresh_md,1,novelty_refresh,SUBMISSION_REQUIRED,,,,,
09-submission/acceptance-readiness.md,SUBMISSION_QA,true,UNASSIGNED,MISSING,0,,09-submission/venue-portfolio.csv|09-submission/venue-rules.md|09-submission/submission-audit.md|09-submission/submission-gate-ledger.csv|09-submission/novelty-refresh.md|08-validation/postdoctoral-standards-audit.md,,UNRESOLVED,,,,,,S4::09_submission_acceptance_readiness_md,1,acceptance_readiness,READINESS_REQUIRED,,,,,
09-submission/acceptance-forecast.csv,SUBMISSION_QA,false,UNASSIGNED,MISSING,0,,09-submission/venue-portfolio.csv|09-submission/acceptance-readiness.md,,UNRESOLVED,,,,,,S4::09_submission_acceptance_forecast_csv,1,acceptance_forecast,FORECAST_ONLY_WHEN_ESTIMABLE,,,,,
09-submission/build-manifest.json,SUBMISSION_QA,false,UNASSIGNED,MISSING,0,,07-manuscript/source-manifest.json|09-submission/venue-rules.md,,UNRESOLVED,,,,,,S4::09_submission_build_manifest_json,1,submission_build_manifest,BUILD_REQUIRED_FOR_REPRODUCIBLE_SUBMISSION,,,,,
